,Mutation date,ID,Gender,Age,Birthdate,Life expectancy,Marital status,Couple nr,Marriage duration,Marriage end date,Marriage intention,Marriage age,Wedding date,Employment status,Income,Capital,Children,NrChildren,Birth age,Birthing date,Alive,Event
10316,2011-01-01,10316,Female,11,2000-08-03,7e-05,Single,0,,,No,,,Child,0,0,Yes,0,29.0,2029-11-11,1,Created
10317,2011-01-01,10317,Male,60,1951-04-20,0.006840000000000001,Married,2063,,2025-05-03,Yes,,,Flexible contract,3239,320870,No,2,,NA,1,Created
10318,2011-01-01,10318,Female,18,1993-10-13,0.00023999999999999998,Single,0,,,Yes,38.0,2031-02-21,Flexible contract,2496,81995,Yes,0,27.0,2020-03-01,1,Created
10319,2011-01-01,10319,Male,32,1979-10-29,0.00059,Single,0,,,Yes,35.0,2014-02-26,Unemployed,15381,-43075,No,0,,NA,1,Created
10320,2011-01-01,10320,Male,48,1963-09-04,0.0021100000000000003,Married,2064,,2045-04-12,No,,,Permanent contract,3090,-33716,No,1,,NA,1,Created
10321,2011-01-01,10321,Male,104,1907-08-03,1.0,Widowed,0,,,Yes,,,Retired,29279,46792,No,0,,NA,1,Created
10322,2011-01-01,10322,Female,25,1986-02-16,0.00022999999999999998,Single,0,,,Yes,32.0,2018-05-05,Entrepreneur without personnel,41248,438314,Yes,0,34.0,2020-09-19,1,Created
10323,2011-01-01,10323,Male,29,1982-12-28,0.0005200000000000001,Married,2065,,2024-07-24,No,,,Flexible contract,10000,42611,Yes,2,,NA,1,Created
10324,2011-01-01,10324,Female,61,1950-08-08,0.00562,Married,2130,,2044-12-25,No,,,Permanent contract,27117,47789,Yes,2,,NA,1,Created
10325,2011-01-01,10325,Male,39,1972-07-31,0.0008699999999999999,Single,0,,,No,,,Permanent contract,27211,120663,Yes,0,,NA,1,Created
10326,2011-01-01,10326,Male,62,1949-12-06,0.008409999999999999,Married,2066,,2050-01-31,No,,,Unemployed,21919,5043,No,2,,NA,1,Created
10327,2011-01-01,10327,Female,10,2001-07-08,0.0001,Single,0,,,No,,,Child,0,0,Yes,0,35.0,2036-12-25,1,Created
10328,2011-01-01,10328,Male,9,2002-04-27,0.00014,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
10329,2011-01-01,10329,Female,28,1983-10-28,0.00025,Single,0,,,No,,,Entrepreneur without personnel,2057,483430,Yes,0,32.0,2015-05-04,1,Created
10330,2011-01-01,10330,Male,21,1990-09-28,0.00045,Single,0,,,No,,,Permanent contract,2682,368337,No,0,,NA,1,Created
10331,2011-01-01,10331,Female,8,2003-08-16,2.9999999999999997e-05,Single,0,,,Yes,33.0,2036-06-01,Child,0,0,Yes,0,37.0,2040-12-16,1,Created
10332,2011-01-01,10332,Female,23,1988-06-29,0.0001,Single,0,,,Yes,21.0,,Flexible contract,9831,-29763,No,0,36.0,2024-07-18,1,Created
10333,2011-01-01,10333,Female,24,1987-05-31,0.00018999999999999998,Single,0,,,Yes,30.0,2017-11-21,Entrepreneur without personnel,22769,29981,Yes,0,35.0,2022-05-18,1,Created
10334,2011-01-01,10334,Female,75,1936-12-05,0.01986,Widowed,0,,,No,,,Retired,16691,139928,Yes,0,,NA,1,Created
10335,2011-01-01,10335,Female,66,1945-10-06,0.009040000000000001,Divorced,0,,,No,,,Entrepreneur with personel,7197,350329,Yes,0,,NA,1,Created
10336,2011-01-01,10336,Female,44,1967-02-07,0.00107,Married,2131,,2050-08-24,Yes,,,Permanent contract,48503,414742,Yes,2,,NA,1,Created
10337,2011-01-01,10337,Male,44,1967-10-11,0.0013599999999999999,Married,2067,,2034-11-29,No,,,Entrepreneur without personnel,17628,-44258,Yes,1,,NA,1,Created
10338,2011-01-01,10338,Female,74,1937-05-23,0.0185,Widowed,0,,,Yes,,,Retired,25657,191578,No,0,,NA,1,Created
10339,2011-01-01,10339,Female,37,1974-04-16,0.00057,Single,0,,,No,,,Entrepreneur without personnel,48531,-20033,No,0,,NA,1,Created
10340,2011-01-01,10340,Male,34,1977-06-02,0.00067,Married,2068,,2019-10-10,Yes,,,Permanent contract,36693,27679,Yes,3,,NA,1,Created
10341,2011-01-01,10341,Female,22,1989-03-04,0.00023999999999999998,Single,0,,,Yes,38.0,2027-07-09,Unemployed,5703,-280,Yes,0,29.0,2018-10-27,1,Created
10342,2011-01-01,10342,Male,20,1991-06-07,0.00045,Single,0,,,No,,,Permanent contract,37054,158346,Yes,0,,NA,1,Created
10343,2011-01-01,10343,Female,64,1947-02-23,0.00713,Married,2132,,2025-10-23,No,,,Flexible contract,36932,-742,Yes,1,,NA,1,Created
10344,2011-01-01,10344,Female,40,1971-04-08,0.0006900000000000001,Divorced,0,,,Yes,,,Flexible contract,29828,4824946,No,0,,NA,1,Created
10345,2011-01-01,10345,Female,57,1954-02-14,0.00387,Married,2133,,2030-05-11,No,,,Permanent contract,89988,-30761,Yes,2,,NA,1,Created
10346,2011-01-01,10346,Female,94,1917-06-27,0.20800000000000002,Widowed,0,,,No,,,Retired,17992,144,Yes,0,,NA,1,Created
10347,2011-01-01,10347,Female,10,2001-06-15,0.0001,Single,0,,,Yes,28.0,2029-02-28,Child,0,0,Yes,0,29.0,2030-12-24,1,Created
10348,2011-01-01,10348,Male,8,2003-07-22,9e-05,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
10349,2011-01-01,10349,Female,28,1983-04-18,0.00025,Single,0,,,No,,,Permanent contract,25798,626281,No,0,33.0,2016-06-13,1,Created
10350,2011-01-01,10350,Male,4,2007-03-09,0.00011,Single,0,,,Yes,46.0,2053-03-15,Child,0,0,No,0,,NA,1,Created
10351,2011-01-01,10351,Female,47,1964-01-14,0.00168,Married,2134,,2012-07-29,Yes,,,Entrepreneur with personel,21902,28267,Yes,1,,NA,1,Created
10352,2011-01-01,10352,Female,40,1971-06-09,0.0006900000000000001,Married,2135,,2015-03-03,No,,,Unemployed,24562,19064,No,1,,NA,1,Created
10353,2011-01-01,10353,Female,5,2006-03-08,4e-05,Single,0,,,Yes,34.0,2040-09-01,Child,0,0,No,0,38.0,2044-12-05,1,Created
10354,2011-01-01,10354,Male,30,1981-07-08,0.00055,Single,0,,,Yes,50.0,2031-04-14,Flexible contract,39206,45700,No,0,,NA,1,Created
10355,2011-01-01,10355,Male,71,1940-11-08,0.02034,Widowed,0,,,No,,,Retired,12230,6643,No,0,,NA,1,Created
10356,2011-01-01,10356,Female,58,1953-03-10,0.00448,Divorced,0,,,No,,,Permanent contract,316,308030,Yes,0,,NA,1,Created
10357,2011-01-01,10357,Female,5,2006-04-08,4e-05,Single,0,,,Yes,31.0,2037-08-05,Child,0,0,No,0,26.0,2032-10-05,1,Created
10358,2011-01-01,10358,Female,28,1983-06-06,0.00025,Single,0,,,Yes,27.0,,Permanent contract,57355,165513,Yes,0,29.0,2012-05-18,1,Created
10359,2011-01-01,10359,Female,15,1996-01-16,8e-05,Single,0,,,No,,,Child,0,0,Yes,0,42.0,2038-07-06,1,Created
10360,2011-01-01,10360,Male,21,1990-06-19,0.00045,Single,0,,,Yes,30.0,2020-01-22,Flexible contract,35206,152406,Yes,0,,NA,1,Created
10361,2011-01-01,10361,Female,49,1962-05-09,0.00193,Married,2136,,2060-02-21,No,,,Entrepreneur without personnel,4980,3126200,No,1,,NA,1,Created
10362,2011-01-01,10362,Female,26,1985-09-05,1.0,Single,0,,,Yes,47.0,2032-07-12,Permanent contract,8126,2932,No,0,34.0,2019-03-31,1,Created
10363,2011-01-01,10363,Male,44,1967-05-07,0.0013599999999999999,Married,2069,,2025-05-20,Yes,,,Permanent contract,52193,-1074,Yes,2,,NA,1,Created
10364,2011-01-01,10364,Male,25,1986-09-08,0.00033999999999999997,Divorced,0,,,No,,,Permanent contract,42611,95991,Yes,0,,NA,1,Created
10365,2011-01-01,10365,Male,68,1943-02-27,0.01522,Widowed,0,,,Yes,,,Retired,2533,141319,No,0,,NA,1,Created
10366,2011-01-01,10366,Male,90,1921-09-02,0.16977,Widowed,0,,,Yes,,,Retired,41985,135217,No,0,,NA,1,Created
10367,2011-01-01,10367,Female,18,1993-11-04,0.00023999999999999998,Single,0,,,Yes,32.0,2025-12-23,Flexible contract,13306,-15505,No,0,33.0,2026-08-16,1,Created
10368,2011-01-01,10368,Female,80,1931-01-12,0.03682,Widowed,0,,,Yes,,,Retired,15729,-12348,Yes,0,,NA,1,Created
10369,2011-01-01,10369,Male,66,1945-07-17,0.01401,Widowed,0,,,No,,,Permanent contract,20639,42744,Yes,0,,NA,1,Created
10370,2011-01-01,10370,Male,65,1946-03-17,0.01141,Divorced,0,,,Yes,,,Permanent contract,84470,-32448,No,0,,NA,1,Created
10371,2011-01-01,10371,Female,45,1966-09-01,0.00134,Married,2137,,2040-02-02,Yes,,,Permanent contract,9137,-39039,No,1,,NA,1,Created
10372,2011-01-01,10372,Female,58,1953-08-18,0.00448,Married,2138,,2028-10-15,No,,,Permanent contract,35237,529,No,2,,NA,1,Created
10373,2011-01-01,10373,Female,19,1992-07-14,0.00014,Single,0,,,Yes,43.0,2035-03-13,Entrepreneur without personnel,37636,-3812,Yes,0,30.0,2022-01-28,1,Created
10374,2011-01-01,10374,Male,34,1977-09-05,0.00067,Single,0,,,No,,,Permanent contract,33983,142672,No,0,,NA,1,Created
10375,2011-01-01,10375,Male,39,1972-11-01,0.0008699999999999999,Single,0,,,No,,,Permanent contract,27618,-14177,Yes,0,,NA,1,Created
10376,2011-01-01,10376,Male,50,1961-08-01,0.00257,Married,2070,,2028-12-29,Yes,,,Permanent contract,21580,14319,No,2,,NA,1,Created
10377,2011-01-01,10377,Male,60,1951-10-28,0.006840000000000001,Married,2071,,2029-11-19,No,,,Permanent contract,114559,212,No,2,,NA,1,Created
10378,2011-01-01,10378,Male,93,1918-12-29,0.22959000000000002,Widowed,0,,,No,,,Retired,41124,124238,Yes,0,,NA,1,Created
10379,2011-01-01,10379,Female,80,1931-05-28,0.03682,Widowed,0,,,No,,,Retired,16295,936,No,0,,NA,1,Created
10380,2011-01-01,10380,Female,50,1961-11-09,0.00225,Married,2139,,2067-10-17,Yes,,,Permanent contract,44574,-2412,No,2,,NA,1,Created
10381,2011-01-01,10381,Female,69,1942-06-08,0.0108,Married,2140,,2044-04-05,No,,,Retired,29159,492664,Yes,2,,NA,1,Created
10382,2011-01-01,10382,Male,49,1962-02-15,0.00242,Married,2072,,2039-12-02,Yes,,,Permanent contract,27988,392236,Yes,2,,NA,1,Created
10383,2011-01-01,10383,Male,11,2000-09-21,9e-05,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
10384,2011-01-01,10384,Male,70,1941-07-09,0.01932,Married,2073,,2016-05-08,Yes,,,Retired,28861,4868180,No,1,,NA,1,Created
10385,2011-01-01,10385,Female,46,1965-12-26,0.00134,Married,2141,,2035-01-07,Yes,,,Permanent contract,26626,-25776,Yes,2,,NA,1,Created
10386,2011-01-01,10386,Male,53,1958-11-16,0.0033299999999999996,Married,2074,,2054-08-18,No,,,Permanent contract,6700,46713,Yes,2,,NA,1,Created
10387,2011-01-01,10387,Male,11,2000-10-08,9e-05,Single,0,,,Yes,47.0,2047-05-13,Child,0,0,No,0,,NA,1,Created
10388,2011-01-01,10388,Female,36,1975-11-10,0.00049,Married,2142,,2040-07-08,No,,,Entrepreneur without personnel,25154,-33086,No,1,,NA,1,Created
10389,2011-01-01,10389,Female,30,1981-02-26,0.00027,Married,2143,,2032-10-11,No,,,Permanent contract,28622,18107,Yes,2,33.0,2014-12-29,1,Created
10390,2011-01-01,10390,Male,76,1935-10-14,0.0375,Married,2075,,2031-05-28,Yes,,,Retired,43774,28618,No,1,,NA,1,Created
10391,2011-01-01,10391,Male,76,1935-10-05,0.0375,Widowed,0,,,Yes,,,Retired,26884,408118,No,0,,NA,1,Created
10392,2011-01-01,10392,Male,62,1949-02-20,0.008409999999999999,Married,2076,,2017-12-01,No,,,Permanent contract,29526,31376,No,1,,NA,1,Created
10393,2011-01-01,10393,Female,61,1950-06-17,0.00562,Married,2144,,2025-03-03,No,,,Flexible contract,72813,521806,Yes,3,,NA,1,Created
10394,2011-01-01,10394,Female,72,1939-08-30,0.01411,Single,0,,,Yes,24.0,,Retired,18102,386278,Yes,0,,NA,1,Created
10395,2011-01-01,10395,Male,43,1968-03-15,0.00103,Married,2077,,2023-10-01,Yes,,,Permanent contract,20172,808724,Yes,2,,NA,1,Created
10396,2011-01-01,10396,Male,29,1982-07-24,0.0005200000000000001,Married,2078,,2070-08-10,No,,,Permanent contract,23506,27105,No,2,,NA,1,Created
10397,2011-01-01,10397,Male,50,1961-02-21,0.00257,Married,2079,,2017-10-07,No,,,Permanent contract,10497,-968,Yes,3,,NA,1,Created
10398,2011-01-01,10398,Male,50,1961-10-07,0.00257,Married,2080,,2037-12-10,No,,,Entrepreneur with personel,4373,27065,No,1,,NA,1,Created
10399,2011-01-01,10399,Female,17,1994-04-18,0.0001,Single,0,,,Yes,46.0,2040-12-02,Child,0,0,Yes,0,22.0,2016-01-30,1,Created
10400,2011-01-01,10400,Female,55,1956-12-22,0.00372,Married,2145,,2029-08-10,No,,,Permanent contract,49138,-27566,Yes,3,,NA,1,Created
10401,2011-01-01,10401,Male,43,1968-10-11,0.00103,Single,0,,,No,,,Permanent contract,57142,2900,No,0,,NA,1,Created
10402,2011-01-01,10402,Female,94,1917-03-02,0.20800000000000002,Widowed,0,,,No,,,Retired,37173,-2149,No,0,,NA,1,Created
10403,2011-01-01,10403,Female,50,1961-11-23,0.00225,Married,2146,,2060-09-17,No,,,Permanent contract,11025,-5619,Yes,1,,NA,1,Created
10404,2011-01-01,10404,Female,36,1975-09-16,0.00049,Single,0,,,Yes,57.0,2032-12-22,Permanent contract,44892,2041,No,0,36.0,2011-08-16,1,Created
10405,2011-01-01,10405,Female,10,2001-06-15,0.0001,Single,0,,,No,,,Child,0,0,No,0,31.0,2032-08-29,1,Created
10406,2011-01-01,10406,Male,56,1955-12-27,0.0052,Married,2081,,2024-06-27,No,,,Permanent contract,45340,74065,No,2,,NA,1,Created
10407,2011-01-01,10407,Female,104,1907-12-29,1.0,Widowed,0,,,No,,,Retired,20577,441970,No,0,,NA,1,Created
10408,2011-01-01,10408,Male,26,1985-06-29,1.0,Single,0,,,Yes,40.0,2025-11-17,Flexible contract,18810,342,No,0,,NA,1,Created
10409,2011-01-01,10409,Male,65,1946-12-28,0.01141,Married,2082,,2062-10-30,No,,,Flexible contract,3426,1269695,Yes,3,,NA,1,Created
10410,2011-01-01,10410,Male,69,1942-11-20,0.01804,Married,2083,,2014-04-18,No,,,Retired,1799,-3274,No,2,,NA,1,Created
10411,2011-01-01,10411,Female,33,1978-12-16,0.00035,Single,0,,,Yes,54.0,2032-11-09,Unemployed,25235,258578,No,0,34.0,2012-02-08,1,Created
10412,2011-01-01,10412,Male,80,1931-09-17,0.05987000000000001,Married,2084,,2021-12-30,No,,,Retired,29122,9684,No,1,,NA,1,Created
10413,2011-01-01,10413,Male,60,1951-12-07,0.006840000000000001,Married,2085,,2014-01-26,Yes,,,Entrepreneur without personnel,89387,-44392,Yes,3,,NA,1,Created
10414,2011-01-01,10414,Female,51,1960-08-25,0.0023899999999999998,Divorced,0,,,Yes,,,Permanent contract,25923,-30250,No,0,,NA,1,Created
10415,2011-01-01,10415,Female,63,1948-10-04,0.00672,Married,2147,,2014-09-12,No,,,Permanent contract,14901,441,Yes,2,,NA,1,Created
10416,2011-01-01,10416,Female,51,1960-12-01,0.0023899999999999998,Single,0,,,No,,,Permanent contract,18924,47197,Yes,0,,NA,1,Created
10417,2011-01-01,10417,Female,69,1942-04-04,0.0108,Married,2148,,2020-09-29,No,,,Retired,1843,418085,Yes,2,,NA,1,Created
10418,2011-01-01,10418,Female,65,1946-11-29,0.007559999999999999,Married,2149,,2020-12-27,Yes,,,Entrepreneur with personel,31839,-22574,Yes,1,,NA,1,Created
10419,2011-01-01,10419,Male,8,2003-01-01,9e-05,Single,0,,,Yes,29.0,2032-06-19,Child,0,0,Yes,0,,NA,1,Created
10420,2011-01-01,10420,Male,47,1964-08-08,0.00186,Married,2086,,2054-09-05,No,,,Family business,17176,-4848,No,2,,NA,1,Created
10421,2011-01-01,10421,Female,24,1987-09-11,0.00018999999999999998,Single,0,,,Yes,34.0,2021-06-06,Flexible contract,39458,173472,Yes,0,24.0,2011-03-26,1,Created
10422,2011-01-01,10422,Female,27,1984-08-11,0.00025,Single,0,,,Yes,35.0,2019-01-12,Permanent contract,3367,-1564,No,0,35.0,2019-09-25,1,Created
10423,2011-01-01,10423,Female,68,1943-06-11,0.00983,Married,2150,,2012-11-05,No,,,Retired,11989,198587,Yes,1,,NA,1,Created
10424,2011-01-01,10424,Male,55,1956-10-02,0.00419,Married,2087,,2029-07-06,No,,,Permanent contract,95242,3950,Yes,3,,NA,1,Created
10425,2011-01-01,10425,Female,10,2001-11-17,0.0001,Single,0,,,No,,,Child,0,0,No,0,29.0,2030-03-02,1,Created
10426,2011-01-01,10426,Female,36,1975-03-24,0.00049,Single,0,,,No,,,Permanent contract,20100,4796,Yes,0,,NA,1,Created
10427,2011-01-01,10427,Male,71,1940-02-16,0.02034,Widowed,0,,,No,,,Retired,99810,15585,No,0,,NA,1,Created
10428,2011-01-01,10428,Male,56,1955-02-09,0.0052,Single,0,,,Yes,34.0,,Permanent contract,47589,177231,Yes,0,,NA,1,Created
10429,2011-01-01,10429,Female,50,1961-01-01,0.00225,Married,2151,,2056-01-03,No,,,Flexible contract,72087,76802,Yes,1,,NA,1,Created
10430,2011-01-01,10430,Male,93,1918-05-11,0.22959000000000002,Divorced,0,,,No,,,Retired,21540,-25965,No,0,,NA,1,Created
10431,2011-01-01,10431,Female,56,1955-06-02,0.0041,Married,2152,,2055-01-25,No,,,Permanent contract,31510,480219,No,3,,NA,1,Created
10432,2011-01-01,10432,Male,67,1944-09-16,0.01396,Divorced,0,,,No,,,Flexible contract,11464,231859,No,0,,NA,1,Created
10433,2011-01-01,10433,Male,2,2009-10-03,0.00021,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
10434,2011-01-01,10434,Male,75,1936-07-07,0.033710000000000004,Married,2088,,2022-12-11,Yes,,,Retired,48393,2355,No,1,,NA,1,Created
10435,2011-01-01,10435,Male,46,1965-10-07,0.00172,Married,2089,,2032-03-23,Yes,,,Permanent contract,273,153922,Yes,1,,NA,1,Created
10436,2011-01-01,10436,Male,98,1913-02-23,0.33792,Widowed,0,,,Yes,,,Retired,41443,91015,Yes,0,,NA,1,Created
10437,2011-01-01,10437,Male,18,1993-01-25,0.00032,Single,0,,,Yes,30.0,2023-08-28,Entrepreneur without personnel,18126,484630,Yes,0,,NA,1,Created
10438,2011-01-01,10438,Female,38,1973-02-09,0.00063,Married,2153,,2026-08-26,Yes,,,Permanent contract,18857,87362,No,1,,NA,1,Created
10439,2011-01-01,10439,Female,67,1944-10-22,0.00974,Married,2154,,2023-02-13,No,,,Permanent contract,77296,88414,Yes,2,,NA,1,Created
10440,2011-01-01,10440,Female,71,1940-06-30,0.013009999999999999,Married,2155,,2014-11-19,No,,,Retired,14332,74996,Yes,1,,NA,1,Created
10441,2011-01-01,10441,Female,48,1963-07-03,0.0018800000000000002,Single,0,,,No,,,Entrepreneur with personel,27126,173613,Yes,0,,NA,1,Created
10442,2011-01-01,10442,Female,32,1979-01-29,0.00041,Single,0,,,Yes,39.0,2018-06-10,Flexible contract,13385,-29904,Yes,0,33.0,2012-04-30,1,Created
10443,2011-01-01,10443,Female,60,1951-07-19,0.00541,Married,2156,,2031-02-07,No,,,Permanent contract,45297,-4816,Yes,1,,NA,1,Created
10444,2011-01-01,10444,Male,22,1989-04-02,0.00041,Single,0,,,No,,,Permanent contract,7845,44444,No,0,,NA,1,Created
10445,2011-01-01,10445,Female,7,2004-06-07,7e-05,Single,0,,,No,,,Child,0,0,Yes,0,35.0,2039-10-28,1,Created
10446,2011-01-01,10446,Female,61,1950-01-09,0.00562,Married,2157,,2036-05-02,No,,,Permanent contract,11331,493126,No,2,,NA,1,Created
10447,2011-01-01,10447,Female,62,1949-07-22,0.0057399999999999994,Married,2158,,2011-09-17,Yes,,,Permanent contract,28611,-1109,Yes,1,,NA,1,Created
10448,2011-01-01,10448,Female,6,2005-07-22,8e-05,Single,0,,,No,,,Child,0,0,No,0,32.0,2037-08-06,1,Created
10449,2011-01-01,10449,Male,6,2005-12-05,5.9999999999999995e-05,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
10450,2011-01-01,10450,Male,43,1968-02-20,0.00103,Married,2090,,2019-12-28,No,,,Entrepreneur with personel,35806,-3047,Yes,2,,NA,1,Created
10451,2011-01-01,10451,Female,100,1911-02-28,1.0,Widowed,0,,,Yes,,,Retired,19292,845,Yes,0,,NA,1,Created
10452,2011-01-01,10452,Male,12,1999-03-28,0.00011,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
10453,2011-01-01,10453,Female,40,1971-04-12,0.0006900000000000001,Married,2159,,2039-11-29,Yes,,,Permanent contract,5362,148909,Yes,1,,NA,1,Created
10454,2011-01-01,10454,Female,17,1994-04-05,0.0001,Single,0,,,No,,,Child,0,0,Yes,0,36.0,2030-10-11,1,Created
10455,2011-01-01,10455,Female,64,1947-05-11,0.00713,Divorced,0,,,Yes,,,Unemployed,39386,-17527,Yes,0,,NA,1,Created
10456,2011-01-01,10456,Female,8,2003-04-11,2.9999999999999997e-05,Single,0,,,No,,,Child,0,0,Yes,0,31.0,2034-10-10,1,Created
10457,2011-01-01,10457,Female,63,1948-05-03,0.00672,Married,2160,,2032-07-21,Yes,,,Flexible contract,47042,148645,Yes,2,,NA,1,Created
10458,2011-01-01,10458,Female,34,1977-10-12,0.00037,Married,2161,,2035-01-07,No,,,Permanent contract,25716,115722,No,1,,NA,1,Created
10459,2011-01-01,10459,Female,58,1953-10-29,0.00448,Married,2162,,2051-03-20,Yes,,,Unemployed,10148,78794,No,2,,NA,1,Created
10460,2011-01-01,10460,Female,68,1943-09-30,0.00983,Married,2163,,2060-08-08,Yes,,,Retired,26857,3175,Yes,3,,NA,1,Created
10461,2011-01-01,10461,Female,66,1945-03-13,0.009040000000000001,Married,2164,,2060-12-21,Yes,,,Permanent contract,6652,315,Yes,3,,NA,1,Created
10462,2011-01-01,10462,Female,65,1946-09-03,0.007559999999999999,Married,2165,,2014-03-23,Yes,,,Permanent contract,7686,-15418,Yes,3,,NA,1,Created
10463,2011-01-01,10463,Male,40,1971-01-25,0.0009400000000000001,Married,2091,,2061-09-11,No,,,Permanent contract,35172,269745,No,3,,NA,1,Created
10464,2011-01-01,10464,Female,30,1981-08-20,0.00027,Married,2166,,2018-02-18,No,,,Flexible contract,5602,648166,Yes,2,30.0,2011-11-08,1,Created
10465,2011-01-01,10465,Male,68,1943-04-06,0.01522,Married,2092,,2050-06-30,No,,,Retired,35655,12618,No,1,,NA,1,Created
10466,2011-01-01,10466,Male,32,1979-10-08,0.00059,Single,0,,,Yes,33.0,2012-02-09,Permanent contract,35614,26717,Yes,0,,NA,1,Created
10467,2011-01-01,10467,Male,40,1971-03-10,0.0009400000000000001,Married,2093,,2031-05-27,No,,,Entrepreneur without personnel,19776,-35586,No,2,,NA,1,Created
10468,2011-01-01,10468,Female,19,1992-07-11,0.00014,Single,0,,,No,,,Entrepreneur without personnel,24364,274737,Yes,0,29.0,2021-06-16,1,Created
10469,2011-01-01,10469,Male,43,1968-10-13,0.00103,Married,2094,,2040-01-21,Yes,,,Flexible contract,74754,228070,Yes,1,,NA,1,Created
10470,2011-01-01,10470,Male,16,1995-01-04,0.00029,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
10471,2011-01-01,10471,Female,46,1965-10-28,0.00134,Married,2167,,2018-12-17,Yes,,,Unemployed,7430,101906,No,1,,NA,1,Created
10472,2011-01-01,10472,Male,10,2001-01-15,0.00011999999999999999,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
10473,2011-01-01,10473,Female,40,1971-05-24,0.0006900000000000001,Single,0,,,No,,,Unemployed,154120,62476,Yes,0,,NA,1,Created
10474,2011-01-01,10474,Female,27,1984-03-10,0.00025,Single,0,,,No,,,Permanent contract,49730,223584,Yes,0,33.0,2017-08-22,1,Created
10475,2011-01-01,10475,Female,43,1968-12-06,0.0009699999999999999,Married,2168,,2020-06-07,No,,,Permanent contract,27650,44323,Yes,1,,NA,1,Created
10476,2011-01-01,10476,Female,40,1971-02-28,0.0006900000000000001,Married,2169,,2065-08-03,Yes,,,Unemployed,4248,29586,No,1,,NA,1,Created
10477,2011-01-01,10477,Male,20,1991-11-13,0.00045,Single,0,,,No,,,Permanent contract,93108,119606,Yes,0,,NA,1,Created
10478,2011-01-01,10478,Female,55,1956-11-10,0.00372,Divorced,0,,,No,,,Flexible contract,98099,481292,Yes,0,,NA,1,Created
10479,2011-01-01,10479,Male,63,1948-05-30,0.00945,Married,2095,,2054-10-16,No,,,Permanent contract,77779,-22540,Yes,2,,NA,1,Created
10480,2011-01-01,10480,Male,19,1992-08-11,0.00033,Single,0,,,Yes,30.0,2022-08-21,Permanent contract,22414,169789,No,0,,NA,1,Created
10481,2011-01-01,10481,Female,40,1971-02-06,0.0006900000000000001,Married,2170,,2045-04-11,No,,,Permanent contract,35626,459778,No,2,,NA,1,Created
10482,2011-01-01,10482,Female,36,1975-01-30,0.00049,Single,0,,,Yes,26.0,,Permanent contract,11913,453710,Yes,0,,NA,1,Created
10483,2011-01-01,10483,Male,57,1954-08-15,0.00572,Married,2096,,2019-02-11,No,,,Permanent contract,11298,173655,Yes,2,,NA,1,Created
10484,2011-01-01,10484,Male,4,2007-02-15,0.00011,Single,0,,,Yes,40.0,2047-10-05,Child,0,0,No,0,,NA,1,Created
10485,2011-01-01,10485,Female,45,1966-01-03,0.00134,Single,0,,,Yes,50.0,2016-07-12,Permanent contract,259,156041,Yes,0,,NA,1,Created
10486,2011-01-01,10486,Male,33,1978-07-18,0.00047999999999999996,Single,0,,,No,,,Flexible contract,34519,6483,Yes,0,,NA,1,Created
10487,2011-01-01,10487,Male,25,1986-07-29,0.00033999999999999997,Married,2097,,2012-09-11,No,,,Unemployed,38406,-38734,No,1,,NA,1,Created
10488,2011-01-01,10488,Female,45,1966-02-14,0.00134,Married,2171,,2043-07-25,No,,,Flexible contract,93367,100481,Yes,2,,NA,1,Created
10489,2011-01-01,10489,Male,10,2001-02-20,0.00011999999999999999,Single,0,,,Yes,67.0,2068-03-09,Child,0,0,Yes,0,,NA,1,Created
10490,2011-01-01,10490,Male,63,1948-04-11,0.00945,Married,2098,,2037-03-18,Yes,,,Permanent contract,39989,-44549,No,1,,NA,1,Created
10491,2011-01-01,10491,Female,51,1960-07-22,0.0023899999999999998,Married,2172,,2046-10-18,Yes,,,Permanent contract,29643,974,Yes,2,,NA,1,Created
10492,2011-01-01,10492,Male,69,1942-04-22,0.01804,Widowed,0,,,No,,,Retired,38810,-4159,No,0,,NA,1,Created
10493,2011-01-01,10493,Male,50,1961-09-28,0.00257,Married,2099,,2044-01-25,Yes,,,Permanent contract,39718,-34443,No,2,,NA,1,Created
10494,2011-01-01,10494,Female,10,2001-02-22,0.0001,Single,0,,,Yes,47.0,2048-03-31,Child,0,0,No,0,22.0,2023-07-18,1,Created
10495,2011-01-01,10495,Male,55,1956-09-07,0.00419,Married,2100,,2013-03-09,Yes,,,Entrepreneur without personnel,30389,439954,Yes,1,,NA,1,Created
10496,2011-01-01,10496,Female,22,1989-12-12,0.00023999999999999998,Single,0,,,Yes,28.0,2017-11-07,Permanent contract,7416,395234,No,0,36.0,2025-12-18,1,Created
10497,2011-01-01,10497,Female,13,1998-08-07,0.00011999999999999999,Single,0,,,Yes,32.0,2030-08-08,Child,0,0,Yes,0,28.0,2026-11-15,1,Created
